,date_index,total,male,female,others,covishield,covaxin,today,tot_dose_1,tot_dose_2,total_doses,vac_18_25,vac_25_40,vac_40_60,above_60,aefi,today_dose_one,today_dose_two,today_male,today_female,today_others,today_aefi,sputnik,yesterday_vac,yesterday_dose_one,yesterday_dose_two,zycov,tot_pd,today_dose_pd,yesterday_dose_pd,corbevax,covovax,dates_vaccine
356,356,1774226638,894354218,856435296,421616,1481632060,287198184,475644,965604148.0,789787338.0,1774226638.0,0.0,0.0,0.0,0.0,50174.0,68561.0,389699.0,243585.0,231945.0,114.0,6.0,1217265.0,2399104.0,327660.0,1966455.0,1.0,18835152.0,17384.0,104989.0,0.0,0.0,2022-02-27
357,357,1776126687,895268015,857336142,422121,1482649754,288080355,1804764,965851482.0,791355153.0,1776126687.0,0.0,0.0,0.0,0.0,50179.0,233188.0,1491250.0,913678.0,890595.0,491.0,44.0,1217449.0,480667.0,68999.0,394201.0,1.0,18920052.0,80326.0,17467.0,0.0,0.0,2022-02-28
358,358,1777164008,895782813,857818684,422380,1483267581,288499681,835946,965982272.0,792221962.0,1777164008.0,0.0,0.0,0.0,0.0,50207.0,100408.0,702617.0,434807.0,400924.0,215.0,24.0,1217617.0,1818675.0,234313.0,1502975.0,1.0,18959774.0,32921.0,81387.0,0.0,0.0,2022-03-01
359,359,1779414123,896866547,858885246,422880,1484529063,289488130,2152211,966260304.0,794094726.0,1779414123.0,0.0,0.0,0.0,0.0,50207.0,264716.0,1786695.0,1089496.0,1062228.0,487.0,338.0,1217801.0,845559.0,101014.0,710986.0,1.0,19059093.0,100800.0,33559.0,0.0,0.0,2022-03-02
360,360,1782063905,898122267,860161110,423475,1485947267,290719493,2462386,966576719.0,796310490.0,1782063905.0,0.0,0.0,0.0,0.0,50566.0,290483.0,2060412.0,1225583.0,1236224.0,579.0,93.0,1218016.0,2170583.0,265677.0,1803095.0,1.0,19176696.0,111491.0,101811.0,0.0,0.0,2022-03-03
361,361,1784696182,899368402,861428352,424053,1487339189,291959633,2422026,966880171.0,798520993.0,1784696182.0,0.0,0.0,0.0,0.0,50609.0,274399.0,2034315.0,1204918.0,1216556.0,552.0,82.0,1218231.0,2481618.0,292286.0,2076381.0,1.0,19295018.0,113312.0,112951.0,0.0,0.0,2022-03-04
362,362,1787475206,900682960,862780453,424725,1488889653,293187939,2600018,967229875.0,800838620.0,1787475206.0,0.0,0.0,0.0,0.0,50647.0,324373.0,2170281.0,1284045.0,1315335.0,638.0,310.0,1218485.0,2441201.0,276369.0,2050043.0,1.0,19406711.0,105364.0,114789.0,0.0,0.0,2022-03-05
363,363,1788198006,901035524,863124698,424876,1489314794,293485447,467131,967331387.0,801434068.0,1788198006.0,0.0,0.0,0.0,0.0,51063.0,62811.0,389136.0,236748.0,230287.0,96.0,22.0,1218636.0,2616066.0,325409.0,2184333.0,1.0,19432551.0,15184.0,106324.0,0.0,0.0,2022-03-06
364,364,1790363295,902060763,864160288,425408,1490511401,294453937,2099285,967579180.0,803247636.0,1790363295.0,0.0,0.0,0.0,0.0,51105.0,238654.0,1758775.0,1048315.0,1050443.0,527.0,207.0,1218828.0,474347.0,63396.0,395567.0,1.0,19536479.0,101856.0,15384.0,0.0,0.0,2022-03-07
365,365,1792507026,903077119,865191001,425900,1491693251,295415612,1854534,967829514.0,805044863.0,1792507026.0,0.0,0.0,0.0,0.0,51421.0,205166.0,1562194.0,923189.0,930904.0,441.0,151.0,1219034.0,2116249.0,240914.0,1772466.0,1.0,19632649.0,87174.0,102869.0,0.0,0.0,2022-03-08
366,366,1794459673,903999552,866133877,426316,1492815029,296246340,1789340,968042821.0,806697281.0,1794459673.0,0.0,0.0,0.0,0.0,51922.0,189418.0,1514589.0,888233.0,900718.0,389.0,109.0,1219175.0,1867488.0,206259.0,1572939.0,1.0,19719571.0,85333.0,88290.0,0.0,0.0,2022-03-09
367,367,1796302871,904864378,867019790,426700,1493922395,296982051,1658600,968242879.0,808248348.0,1796302871.0,0.0,0.0,0.0,0.0,52033.0,172476.0,1402386.0,823773.0,834465.0,362.0,391.0,1219296.0,1805804.0,190654.0,1528847.0,1.0,19811644.0,83738.0,86303.0,0.0,0.0,2022-03-10
368,368,1798257969,905788651,867959806,427159,1495070087,297789342,1797821,968457635.0,809898339.0,1798257969.0,0.0,0.0,0.0,0.0,52327.0,193107.0,1520048.0,895458.0,901930.0,433.0,200.0,1219411.0,1670696.0,174284.0,1411513.0,1.0,19901995.0,84666.0,84899.0,0.0,0.0,2022-03-11
369,369,1800422531,906809534,869015900,427654,1496409570,298614172,2013684,968704176.0,811729270.0,1800422531.0,0.0,0.0,0.0,0.0,52478.0,228223.0,1703798.0,991856.0,1021351.0,477.0,89.0,1219660.0,1809931.0,194035.0,1530439.0,1.0,19989085.0,81663.0,85457.0,0.0,0.0,2022-03-12
370,370,1801037595,907108841,869314343,427828,1496804763,298833957,440647,968774923.0,812256447.0,1801037595.0,0.0,0.0,0.0,0.0,52531.0,48774.0,381983.0,220608.0,219904.0,135.0,7.0,1219746.0,2030036.0,229109.0,1718411.0,1.0,20006225.0,9890.0,82516.0,0.0,0.0,2022-03-13
371,371,1803041826,908053196,870279005,428292,1498059972,299582836,1942532,968976519.0,813964332.0,1803041826.0,0.0,0.0,0.0,0.0,52538.0,194655.0,1655368.0,965734.0,976343.0,455.0,54.0,1219889.0,446920.0,49330.0,387578.0,1.0,20100975.0,92509.0,10012.0,0.0,0.0,2022-03-14
372,372,1805168622,909055676,871300714,428783,1499373104,300396397,1865174,969190850.0,815774681.0,1805168622.0,0.0,0.0,0.0,0.0,52771.0,182535.0,1588387.0,928309.0,936402.0,463.0,155.0,1219993.0,1960109.0,195463.0,1671151.0,0.0,20203091.0,94252.0,93495.0,0.0,0.0,2022-03-15
373,373,1807066758,909959104,872216223,429156,1500373010,301001012,1748557,969647268.0,817137573.0,1807066758.0,0.0,0.0,0.0,0.0,0.0,434890.0,1236799.0,871465.0,876734.0,358.0,50.0,1220092.0,1883248.0,183849.0,1604332.0,0.0,20281917.0,76868.0,95067.0,293516.0,0.0,2022-03-16
374,374,1808868945,910813109,873085068,429565,1501149818,301419239,1560722,970373614.0,818134486.0,1808868945.0,0.0,0.0,0.0,0.0,53105.0,633697.0,855722.0,777130.0,783216.0,376.0,58.0,1220191.0,1774758.0,445076.0,1252097.0,0.0,20360845.0,71303.0,77585.0,900569.0,0.0,2022-03-17
375,375,1809554332,911137839,873417824,429679,1501457779,301536743,565927,970671194.0,818494506.0,1809554332.0,0.0,0.0,0.0,0.0,53141.0,242578.0,300206.0,280166.0,285667.0,94.0,42.0,1220239.0,1573996.0,638101.0,864037.0,0.0,20388632.0,23143.0,71858.0,1160443.0,0.0,2022-03-18
376,376,1811176796,911908245,874202673,430038,1502197665,301848117,1515098,971369185.0,819352129.0,1811176796.0,0.0,0.0,0.0,0.0,53188.0,645438.0,802718.0,752577.0,762176.0,345.0,95.0,1220383.0,572304.0,245310.0,303695.0,0.0,20455482.0,66942.0,23299.0,1731503.0,0.0,2022-03-19
377,377,1811575194,912102386,874391234,430123,1502423660,301952905,290354,971473015.0,819631086.0,1811575194.0,0.0,0.0,0.0,0.0,53211.0,65883.0,210359.0,147833.0,142450.0,71.0,9.0,1220459.0,1525868.0,648800.0,809705.0,0.0,20471093.0,14112.0,67363.0,1799042.0,0.0,2022-03-20
378,378,1814657185,913563017,875887573,430797,1503342590,302505835,3025824,973259447.0,820802299.0,1814657185.0,0.0,0.0,0.0,0.0,53217.0,1769746.0,1131346.0,1500485.0,1524670.0,669.0,100.0,1220550.0,295309.0,66925.0,214189.0,0.0,20595439.0,124732.0,14195.0,3409082.0,0.0,2022-03-21
379,379,1817967854,915140063,877489975,431520,1504266451,303100120,3022056,975249871.0,821992046.0,1817967854.0,0.0,0.0,0.0,0.0,53281.0,1820335.0,1075218.0,1505719.0,1515671.0,666.0,98.0,1220665.0,3046741.0,1779461.0,1141127.0,0.0,20725937.0,126503.0,126153.0,5201490.0,0.0,2022-03-22
380,380,1821326221,916740477,879136969,432360,1505130516,303617069,3147661,977417857.0,823072308.0,1821326221.0,0.0,0.0,0.0,0.0,53333.0,2045880.0,993592.0,1556999.0,1589841.0,821.0,69.0,1220745.0,3042434.0,1830361.0,1084789.0,0.0,20836056.0,108189.0,127284.0,7178763.0,0.0,2022-03-23
381,381,1824611097,918290151,880736701,433091,1506045695,304174992,2945845,979436140.0,824204162.0,1824611097.0,0.0,0.0,0.0,0.0,53370.0,1814358.0,1000827.0,1456201.0,1488962.0,682.0,51.0,1220860.0,3171846.0,2057033.0,1005825.0,0.0,20970795.0,130660.0,108988.0,8990422.0,0.0,2022-03-24
382,382,1827755514,919782005,882252295,433818,1506968942,304723032,2872923,981298348.0,825350129.0,1827755514.0,0.0,0.0,0.0,0.0,53468.0,1704910.0,1034351.0,1431434.0,1440809.0,680.0,211.0,1220956.0,2966926.0,1824658.0,1010755.0,0.0,21107037.0,133662.0,131513.0,10663456.0,0.0,2022-03-25
383,383,1830981348,921299708,883809203,434767,1508120992,305303228,2961643,983035415.0,826688623.0,1830981348.0,0.0,0.0,0.0,0.0,53607.0,1585312.0,1230608.0,1466568.0,1494166.0,909.0,125.0,1221108.0,2895123.0,1715000.0,1045585.0,0.0,21257310.0,145723.0,134538.0,12156892.0,0.0,2022-03-26
384,384,1831686443,921641036,884149227,434927,1508449212,305464609,409725,983312970.0,827092580.0,1831686443.0,0.0,0.0,0.0,0.0,53708.0,132085.0,259834.0,206863.0,202762.0,100.0,26.0,1221179.0,2982810.0,1595290.0,1241159.0,0.0,21280893.0,17806.0,146361.0,12372315.0,0.0,2022-03-27
385,385,1834319973,922868210,885408646,435597,1509355759,305933876,2567016,984750783.0,828142031.0,1834319973.0,0.0,0.0,0.0,0.0,53803.0,1411580.0,1008529.0,1275956.0,1290388.0,672.0,118.0,1221270.0,416214.0,133824.0,264407.0,0.0,21427159.0,146907.0,17983.0,13629940.0,0.0,2022-03-28
386,386,1837256576,924249564,886818726,436385,1510342483,306477268,2602073,986376780.0,829308256.0,1837256576.0,0.0,0.0,0.0,0.0,53843.0,1453762.0,1012474.0,1293674.0,1307664.0,735.0,163.0,1221348.0,2586900.0,1421183.0,1017825.0,0.0,21571540.0,135837.0,147892.0,15036349.0,0.0,2022-03-29
387,387,1839698304,925386350,887981979,436917,1511270937,306952597,2200550,987605293.0,830380314.0,1839698304.0,0.0,0.0,0.0,0.0,54010.0,1106150.0,958566.0,1093632.0,1106410.0,508.0,87.0,1221440.0,2624329.0,1463603.0,1023806.0,0.0,21712697.0,135834.0,136920.0,16074202.0,0.0,2022-03-30
388,388,1842228540,926554083,889187478,437489,1512136747,307408313,2325906,988998101.0,831361310.0,1842228540.0,0.0,0.0,0.0,0.0,54124.0,1284921.0,889337.0,1150908.0,1174449.0,549.0,157.0,1221529.0,2219754.0,1115316.0,967909.0,0.0,21869129.0,151648.0,136529.0,17282823.0,0.0,2022-03-31
389,389,1844282450,927493742,890147987,437957,1512948731,307818345,1813670,989979814.0,832280233.0,1844282450.0,0.0,0.0,0.0,0.0,54253.0,852605.0,814153.0,902704.0,910542.0,424.0,46.0,1221618.0,2347796.0,1296653.0,898824.0,0.0,22022403.0,146912.0,152319.0,18114628.0,0.0,2022-04-01
390,390,1845690880,928147519,890812832,438320,1513630152,308133348,1260379,990521316.0,833057717.0,1845690880.0,0.0,0.0,0.0,0.0,54347.0,472303.0,702611.0,629784.0,630263.0,332.0,139.0,1221701.0,1830052.0,859147.0,823280.0,0.0,22111847.0,85465.0,147625.0,18526551.0,0.0,2022-04-02
391,391,1846103580,928347021,891005278,438409,1513843467,308231718,273968,990657923.0,833313148.0,1846103580.0,0.0,0.0,0.0,0.0,54484.0,82313.0,174998.0,141196.0,132714.0,58.0,64.0,1221756.0,1271904.0,475519.0,710414.0,0.0,22132509.0,16657.0,85971.0,18627511.0,0.0,2022-04-03
392,392,1847768988,929092129,891750671,438758,1514583943,308571993,1598859,991358967.0,834102954.0,1847768988.0,0.0,0.0,0.0,0.0,54641.0,674107.0,750537.0,808963.0,789549.0,347.0,98.0,1221833.0,278753.0,83603.0,178391.0,0.0,22307067.0,174215.0,16759.0,19212091.0,0.0,2022-04-04
393,393,1849442491,929850847,892512257,439159,1515309312,308905753,1523398,992090755.0,834891871.0,1849442491.0,0.0,0.0,0.0,0.0,54763.0,661853.0,712961.0,768269.0,754743.0,386.0,58.0,1221925.0,1611561.0,679383.0,757284.0,0.0,22459865.0,148584.0,174894.0,19826373.0,0.0,2022-04-05
394,394,1851104058,930622324,893272112,439600,1516023037,309245243,1514931,992811687.0,835702712.0,1851104058.0,0.0,0.0,0.0,0.0,54790.0,658504.0,730552.0,769945.0,744582.0,404.0,112.0,1221979.0,1539371.0,667074.0,722849.0,0.0,22589659.0,125875.0,149448.0,20434671.0,0.0,2022-04-06
395,395,1852912282,931455277,894105229,439993,1516767894,309620872,1648953,993613732.0,836567130.0,1852912282.0,0.0,0.0,0.0,0.0,54874.0,736550.0,775136.0,831378.0,817202.0,373.0,252.0,1222027.0,1531626.0,664119.0,740695.0,0.0,22731420.0,137267.0,126812.0,21122361.0,0.0,2022-04-07
396,396,1854532810,932203262,894839490,440343,1517481540,309963449,1456216,994277927.0,837385531.0,1854532810.0,0.0,0.0,0.0,0.0,55094.0,597143.0,724279.0,740791.0,715093.0,332.0,199.0,1222068.0,1666460.0,743624.0,784861.0,0.0,22869352.0,134794.0,137975.0,21686625.0,0.0,2022-04-08
397,397,1856100307,932928679,895555380,440718,1518212999,310291342,1421259,994895148.0,838209991.0,1856100307.0,0.0,0.0,0.0,0.0,55291.0,562153.0,738471.0,720332.0,700585.0,342.0,74.0,1222162.0,1470815.0,603137.0,732190.0,0.0,22995168.0,120635.0,135488.0,22194676.0,0.0,2022-04-09
398,398,1856444331,933091359,895708090,440803,1518402036,310375255,229783,994990622.0,838439666.0,1856444331.0,0.0,0.0,0.0,0.0,55388.0,60099.0,144170.0,118892.0,110828.0,63.0,16.0,1222202.0,1433998.0,565736.0,746952.0,0.0,23014043.0,25514.0,121310.0,22265710.0,0.0,2022-04-10
399,399,1858090744,933806917,896422036,441200,1519232632,310712462,1541753,995574771.0,839275744.0,1858090744.0,0.0,0.0,0.0,0.0,55416.0,553746.0,775425.0,781603.0,759763.0,387.0,116.0,1222277.0,233741.0,61012.0,147214.0,0.0,23240229.0,212582.0,25515.0,22744245.0,0.0,2022-04-11
400,400,1859720949,934517987,897135742,441538,1520047936,311052068,1481893,996156344.0,840119285.0,1859720949.0,0.0,0.0,0.0,0.0,55493.0,531260.0,752221.0,748500.0,733069.0,324.0,49.0,1222324.0,1553653.0,557517.0,782363.0,0.0,23445320.0,198412.0,213773.0,23219493.0,0.0,2022-04-12
401,401,1861295397,935221441,897838893,441880,1520780901,311393974,1427949,996724391.0,840958185.0,1861295397.0,0.0,0.0,0.0,0.0,55518.0,515581.0,750296.0,723247.0,704377.0,325.0,49.0,1222395.0,1496011.0,535961.0,760758.0,0.0,23612821.0,162072.0,199292.0,23718999.0,0.0,2022-04-13
402,402,1862082876,935575667,898188278,442047,1521188754,311595412,652897,996941695.0,841444659.0,1862082876.0,0.0,0.0,0.0,0.0,55526.0,174966.0,398797.0,332278.0,320474.0,145.0,39.0,1222447.0,1440283.0,519737.0,757650.0,0.0,23696522.0,79134.0,162896.0,23897135.0,0.0,2022-04-14
403,403,1862827662,935908426,898519246,442222,1521591428,311770554,675827,997135129.0,841915127.0,1862827662.0,0.0,0.0,0.0,0.0,55534.0,174240.0,423490.0,343635.0,332019.0,173.0,19.0,1222519.0,659757.0,177243.0,403216.0,0.0,23777406.0,78097.0,79298.0,24064033.0,0.0,2022-04-15
404,404,1864170084,936490122,899098684,442550,1522273108,312037025,1240708,997500293.0,842711425.0,1864170084.0,0.0,0.0,0.0,0.0,55681.0,336571.0,727571.0,630433.0,609941.0,334.0,98.0,1222580.0,683991.0,176225.0,429432.0,0.0,23958366.0,176566.0,78334.0,24458243.0,0.0,2022-04-16
405,405,1864518889,936648985,899249332,442638,1522474244,312117339,257157,997579491.0,842941826.0,1864518889.0,0.0,0.0,0.0,0.0,55709.0,53181.0,167916.0,132841.0,124244.0,72.0,6.0,1222619.0,1253157.0,339967.0,736008.0,0.0,23997572.0,36060.0,177182.0,24525559.0,0.0,2022-04-17
406,406,1866233912,937379287,900003054,443022,1523256417,312402996,1674622,998020768.0,843984956.0,1866233912.0,0.0,0.0,0.0,0.0,55709.0,429980.0,1013731.0,838322.0,835909.0,391.0,50.0,1222703.0,263139.0,54319.0,172635.0,0.0,24228188.0,230911.0,36185.0,25172668.0,0.0,2022-04-18
407,407,1868073761,938179625,900819504,443433,1524027507,312701192,1706211,998488482.0,845134441.0,1868073761.0,0.0,0.0,0.0,0.0,55720.0,430561.0,1059997.0,856251.0,849571.0,389.0,53.0,1222749.0,1686531.0,433451.0,1021521.0,0.0,24450838.0,215653.0,231559.0,25943185.0,0.0,2022-04-19
408,408,1869684104,938888531,901535665,443778,1524703387,312961975,1526324,998860915.0,846187419.0,1869684104.0,0.0,0.0,0.0,0.0,55787.0,350017.0,995399.0,769318.0,756662.0,344.0,96.0,1222798.0,1717292.0,433129.0,1067736.0,0.0,24635770.0,180908.0,216427.0,26616816.0,0.0,2022-04-20
409,409,1871640320,939753827,902417245,444250,1525438487,313269320,1785361,999343684.0,847451998.0,1871640320.0,0.0,0.0,0.0,0.0,55827.0,439130.0,1145146.0,895126.0,889788.0,447.0,66.0,1222846.0,1540410.0,353255.0,1005425.0,0.0,24844638.0,201085.0,181730.0,27530539.0,0.0,2022-04-21
410,410,1873685063,940660958,903341484,444696,1526171538,313578687,1893633,999853416.0,848774082.0,1873685063.0,0.0,0.0,0.0,0.0,55860.0,470736.0,1215608.0,950361.0,942817.0,455.0,33.0,1222900.0,1798153.0,442615.0,1153759.0,0.0,25057565.0,207289.0,201779.0,28532810.0,0.0,2022-04-22
411,411,1875735913,941554054,904249874,445129,1526903959,313927191,1888738,1000327152.0,850102264.0,1875735913.0,0.0,0.0,0.0,0.0,55875.0,431223.0,1215011.0,947919.0,940388.0,431.0,84.0,1222991.0,1908997.0,474476.0,1226549.0,0.0,25306497.0,242504.0,207972.0,29502644.0,0.0,2022-04-23
412,412,1876200464,941759471,904449879,445228,1527129959,314030899,338975,1000432422.0,850402514.0,1876200464.0,0.0,0.0,0.0,0.0,55888.0,71545.0,213322.0,173058.0,165838.0,79.0,13.0,1223026.0,1902472.0,434395.0,1225025.0,0.0,25365528.0,54108.0,243052.0,29637452.0,0.0,2022-04-24
413,413,1878510354,942770364,905490255,445697,1527945302,314373905,2262909,1000956847.0,851929827.0,1878510354.0,0.0,0.0,0.0,0.0,55916.0,511564.0,1494108.0,1130659.0,1131764.0,486.0,164.0,1223081.0,346912.0,72792.0,219889.0,0.0,25623680.0,257237.0,54231.0,30788938.0,0.0,2022-04-25
414,414,1880929266,943837995,906566071,446256,1528856190,314755792,2178109,1001524466.0,853506214.0,1880929266.0,0.0,0.0,0.0,0.0,56121.0,502901.0,1414513.0,1099547.0,1078025.0,537.0,518.0,1223116.0,2277856.0,515745.0,1503921.0,0.0,25898586.0,260695.0,258190.0,31915040.0,0.0,2022-04-26
415,415,1883065802,944784038,907518194,446725,1529732473,315086653,1927954,1001964688.0,854964627.0,1883065802.0,0.0,0.0,0.0,0.0,56789.0,383111.0,1316126.0,974193.0,953308.0,453.0,372.0,1223187.0,2193747.0,506538.0,1425583.0,0.0,26136487.0,228717.0,261626.0,32844361.0,0.0,2022-04-27
416,416,1885498825,945870765,908614210,447272,1530608805,315454805,2257707,1002501338.0,856611267.0,1885498825.0,0.0,0.0,0.0,0.0,57153.0,492839.0,1523601.0,1138611.0,1118564.0,532.0,110.0,1223220.0,1943570.0,386467.0,1327622.0,0.0,26386220.0,241267.0,229481.0,34032867.0,0.0,2022-04-28
417,417,1887977969,946979558,909740845,447821,1531475229,315808288,2234827,1003026814.0,858321768.0,1887977969.0,0.0,0.0,0.0,0.0,57292.0,463226.0,1538446.0,1123671.0,1110630.0,526.0,244.0,1223260.0,2271208.0,496604.0,1532543.0,0.0,26629387.0,233155.0,242061.0,35292064.0,0.0,2022-04-29
418,418,1890719858,948186586,910976766,448469,1532619449,316241102,2571449,1003582651.0,860209528.0,1890719858.0,0.0,0.0,0.0,0.0,57367.0,513192.0,1768488.0,1282555.0,1288243.0,651.0,108.0,1223336.0,2250689.0,466857.0,1549535.0,0.0,26927679.0,289769.0,234297.0,36456843.0,0.0,2022-04-30
419,419,1891384135,948481656,911264732,448612,1532967271,316361848,387091,1003720885.0,860654473.0,1891384135.0,0.0,0.0,0.0,0.0,57417.0,75700.0,244285.0,198263.0,188732.0,96.0,18.0,1223355.0,2589937.0,516967.0,1782016.0,0.0,27008777.0,67106.0,290954.0,36652533.0,0.0,2022-05-01
420,420,1893050309,949203506,911991016,448982,1533666487,316631978,1608429,1004039324.0,861784538.0,1893050309.0,0.0,0.0,0.0,0.0,57511.0,304257.0,1089128.0,811895.0,796145.0,389.0,116.0,1223377.0,393509.0,77078.0,249147.0,0.0,27226447.0,215044.0,67284.0,37349339.0,0.0,2022-05-02
421,421,1893774377,949516483,912300043,449141,1534059964,316766145,466980,1004184142.0,862261883.0,1893774377.0,0.0,0.0,0.0,0.0,57511.0,86324.0,295539.0,237326.0,229544.0,110.0,29.0,1223411.0,1620387.0,306423.0,1098008.0,0.0,27328352.0,85117.0,215956.0,37545728.0,1.0,2022-05-03
422,422,1895194233,950136177,912917916,449449,1534736443,316999876,1381205,1004453518.0,863230382.0,1895194233.0,0.0,0.0,0.0,0.0,57532.0,259286.0,940531.0,701031.0,679858.0,316.0,38.0,1223436.0,473841.0,87814.0,300729.0,0.0,27510333.0,181388.0,85298.0,38055350.0,0.0,2022-05-04
423,423,1897127927,950994167,913780048,449842,1535617745,317315024,1636389,1004838304.0,864566105.0,1897127927.0,0.0,0.0,0.0,0.0,57564.0,314611.0,1124699.0,824149.0,811893.0,347.0,173.0,1223471.0,1393583.0,261939.0,949590.0,0.0,27723518.0,197079.0,182054.0,38792556.0,3.0,2022-05-05
424,424,1899025789,951825992,914615641,450294,1536490333,317627712,1727657,1005219503.0,865852774.0,1899025789.0,0.0,0.0,0.0,0.0,57610.0,344072.0,1161992.0,873296.0,853936.0,425.0,69.0,1223502.0,1652076.0,318184.0,1135787.0,0.0,27953512.0,221593.0,198105.0,39505111.0,3.0,2022-05-06
425,425,1900978159,952686275,915471902,450739,1537397436,317950934,1715811,1005631206.0,867158055.0,1900978159.0,0.0,0.0,0.0,0.0,57629.0,352548.0,1139894.0,868822.0,846577.0,412.0,87.0,1223562.0,1734752.0,345540.0,1166996.0,0.0,28188898.0,223369.0,222216.0,40227096.0,3.0,2022-05-07
426,426,1902468382,953376134,916158084,451076,1538472489,318198252,1333720,1005932981.0,868232657.0,1902468382.0,0.0,0.0,0.0,0.0,57785.0,264470.0,963041.0,667041.0,666361.0,318.0,129.0,1223595.0,1728826.0,355643.0,1149174.0,0.0,28302744.0,106209.0,224009.0,40394912.0,6.0,2022-05-08
427,427,1904017175,954054380,916841090,451435,1539230864,318453724,1370770,1006224045.0,869303201.0,1904017175.0,0.0,0.0,0.0,0.0,57786.0,261010.0,930987.0,688622.0,681804.0,344.0,36.0,1223652.0,1344299.0,266312.0,971470.0,0.0,28489929.0,178773.0,106517.0,40929801.0,6.0,2022-05-09
428,428,1905718165,954801124,917601359,451805,1540026142,318730814,1461379,1006549667.0,870484960.0,1905718165.0,0.0,0.0,0.0,0.0,57806.0,277774.0,1006606.0,730660.0,730394.0,325.0,107.0,1223713.0,1383439.0,264000.0,939960.0,0.0,28683538.0,176999.0,179479.0,41558358.0,10.0,2022-05-10
429,429,1907364495,955538186,918343000,452174,1540790838,319032205,1466414,1006865841.0,871647854.0,1907364495.0,0.0,0.0,0.0,0.0,57945.0,274910.0,1034084.0,734473.0,731586.0,355.0,87.0,1223762.0,1474937.0,280605.0,1016518.0,0.0,28850800.0,157420.0,177814.0,42138543.0,19.0,2022-05-11
430,430,1908914718,956223235,919034216,452540,1541517037,319307613,1381682,1007191644.0,872698680.0,1908914718.0,0.0,0.0,0.0,0.0,57985.0,290740.0,927297.0,694547.0,686807.0,328.0,61.0,1223805.0,1478409.0,277977.0,1042373.0,0.0,29024394.0,163645.0,158059.0,42687101.0,34.0,2022-05-12
431,431,1910565659,956947115,919766457,452951,1542275841,319603413,1486692,1007538849.0,873808006.0,1910565659.0,0.0,0.0,0.0,0.0,58023.0,310022.0,991483.0,747291.0,739004.0,397.0,76.0,1223846.0,1393145.0,293149.0,935692.0,0.0,29218804.0,185187.0,164304.0,43283391.0,40.0,2022-05-13
432,432,1912271150,957658434,920480421,453365,1543101088,319924873,1539009,1007855890.0,874916660.0,1912271150.0,0.0,0.0,0.0,0.0,58046.0,284160.0,987407.0,774735.0,763868.0,406.0,48.0,1223953.0,1500040.0,313121.0,1000775.0,0.0,29498600.0,267442.0,186144.0,43841996.0,112.0,2022-05-14
433,433,1912713746,957846975,920660811,453452,1543352414,320009123,300058,1007931053.0,875210512.0,1912713746.0,0.0,0.0,0.0,0.0,58064.0,49052.0,191419.0,154453.0,145543.0,62.0,7.0,1223987.0,1553750.0,286671.0,998351.0,0.0,29572181.0,59587.0,268728.0,43948941.0,153.0,2022-05-15
434,434,1913823009,958289618,921100792,453655,1543960282,320210355,1061099,1008106672.0,875917719.0,1913823009.0,0.0,0.0,0.0,0.0,58071.0,168139.0,670340.0,537765.0,523108.0,226.0,28.0,1224016.0,304604.0,49641.0,195045.0,0.0,29798618.0,222620.0,59918.0,44248995.0,233.0,2022-05-16
435,435,1915472205,958976031,921792540,454066,1544756750,320511098,1478392,1008416485.0,876986473.0,1915472205.0,0.0,0.0,0.0,0.0,58102.0,280528.0,948894.0,743687.0,734309.0,396.0,54.0,1224040.0,1073381.0,170040.0,679582.0,0.0,30069247.0,248970.0,223759.0,44800900.0,289.0,2022-05-17
436,436,1916971820,959608287,922426852,454516,1545493810,320785256,1355682,1008666023.0,878003949.0,1916971820.0,0.0,0.0,0.0,0.0,58126.0,223519.0,915383.0,683869.0,671363.0,450.0,38.0,1224061.0,1491287.0,282662.0,958486.0,0.0,30301848.0,216780.0,250139.0,45289205.0,360.0,2022-05-18
437,437,1918604230,960299203,923122558,454912,1546273165,321086938,1492925,1008977526.0,879079462.0,1918604230.0,0.0,0.0,0.0,0.0,58147.0,287038.0,976153.0,751613.0,740913.0,399.0,51.0,1224073.0,1366334.0,225590.0,922644.0,0.0,30547242.0,229734.0,218100.0,45840530.0,396.0,2022-05-19
438,438,1920269446,960988518,923810442,455360,1547091853,321383208,1512689,1009282037.0,880152598.0,1920269446.0,0.0,0.0,0.0,0.0,58181.0,276967.0,965860.0,764012.0,748222.0,455.0,51.0,1224090.0,1505841.0,288694.0,986430.0,0.0,30834811.0,269862.0,230717.0,46390716.0,451.0,2022-05-20
439,439,1921828537,961613604,924428768,455697,1547879752,321659182,1408853,1009547793.0,881130588.0,1921828537.0,0.0,0.0,0.0,0.0,58199.0,238967.0,873989.0,715174.0,693312.0,367.0,146.0,1224133.0,1527877.0,280079.0,976223.0,0.0,31150156.0,295897.0,271575.0,46885772.0,570.0,2022-05-21
440,440,1922813237,961962101,924750319,455854,1548481010,321817649,869344,1009620963.0,881727620.0,1922813237.0,0.0,0.0,0.0,0.0,58306.0,53254.0,516945.0,452117.0,417052.0,175.0,484.0,1224139.0,1419945.0,240805.0,881926.0,0.0,31464654.0,299145.0,297214.0,47110687.0,624.0,2022-05-22
