,state_id,Title,Total,Partial vaccinated,Fully Vaccinated,Date
16069,12,Haryana,43106670,23463551,19089563,2022-05-16 23:30
16070,13,Himachal Pradesh,13022959,6583303,6145039,2022-05-16 23:30
16071,14,Jammu and Kashmir,22912357,11292134,11215563,2022-05-16 23:30
16072,15,Jharkhand,39916745,23316233,16262180,2022-05-16 23:30
16073,16,Karnataka,107334048,54142213,51240845,2022-05-16 23:30
16074,17,Kerala,54544676,28500058,24386350,2022-05-16 23:30
16075,18,Ladakh,473427,236715,198029,2022-05-16 23:30
16076,19,Lakshadweep,123016,61423,57923,2022-05-16 23:30
16077,20,Madhya Pradesh,118302750,60323135,56880662,2022-05-16 23:30
16078,21,Maharashtra,166032201,90454585,73041282,2022-05-16 23:30
16079,22,Manipur,2873006,1564294,1217208,2022-05-16 23:30
16080,23,Meghalaya,2478155,1404932,1033626,2022-05-16 23:30
16081,24,Mizoram,1607346,870442,693272,2022-05-16 23:30
16082,25,Nagaland,1643597,907355,706082,2022-05-16 23:30
16083,26,Odisha,66633863,34582138,30808986,2022-05-16 23:30
16084,27,Puducherry,1698400,965709,710479,2022-05-16 23:30
16085,28,Punjab,43158950,23740401,18825956,2022-05-16 23:30
16086,29,Rajasthan,105812471,56303082,47719715,2022-05-16 23:30
16087,30,Sikkim,1162084,585440,539227,2022-05-16 23:30
16088,31,Tamil Nadu,109329323,58887548,49434894,2022-05-16 23:30
16089,32,Telangana,63131001,32127018,30263548,2022-05-16 23:30
16090,33,Tripura,5343270,2868287,2373214,2022-05-16 23:30
16091,34,Uttar Pradesh,320972440,173011702,144998972,2022-05-16 23:30
16092,35,Uttarakhand,17772417,8959777,8276498,2022-05-16 23:30
16093,36,West Bengal,139452598,72829489,63859517,2022-05-16 23:30
16094,37,Daman and Diu,600907,318613,275196,2022-05-16 23:30
16095,1,Andaman and Nicobar Islands,702774,341955,338267,2022-05-17 23:30
16096,2,Andhra Pradesh,94743408,44614154,47343653,2022-05-17 23:30
16097,3,Arunachal Pradesh,1698693,907857,759076,2022-05-17 23:30
16098,4,Assam,45121388,24127949,20561718,2022-05-17 23:30
16099,5,Bihar,130820721,70375432,58996767,2022-05-17 23:30
16100,6,Chandigarh,2163873,1174452,944800,2022-05-17 23:30
16101,7,Chhattisgarh,39318527,20633249,18175319,2022-05-17 23:30
16102,8,Dadra and Nagar Haveli,807114,457494,345088,2022-05-17 23:30
16103,9,Delhi,33952119,18017344,14954157,2022-05-17 23:30
16104,10,Goa,2748775,1430956,1272528,2022-05-17 23:30
16105,11,Gujarat,108447667,53936391,51771526,2022-05-17 23:30
16106,12,Haryana,43142090,23471370,19103670,2022-05-17 23:30
16107,13,Himachal Pradesh,13030506,6584453,6148864,2022-05-17 23:30
16108,14,Jammu and Kashmir,22929515,11293921,11228919,2022-05-17 23:30
16109,15,Jharkhand,39936674,23322368,16274513,2022-05-17 23:30
16110,16,Karnataka,107411652,54151307,51293252,2022-05-17 23:30
16111,17,Kerala,54599207,28518804,24406132,2022-05-17 23:30
16112,18,Ladakh,473559,236737,198070,2022-05-17 23:30
16113,19,Lakshadweep,123097,61427,57990,2022-05-17 23:30
16114,20,Madhya Pradesh,118328654,60325905,56898666,2022-05-17 23:30
16115,21,Maharashtra,166099916,90460617,73087142,2022-05-17 23:30
16116,22,Manipur,2874836,1564772,1218252,2022-05-17 23:30
16117,23,Meghalaya,2480439,1406113,1034513,2022-05-17 23:30
16118,24,Mizoram,1609475,871013,694415,2022-05-17 23:30
16119,25,Nagaland,1645537,907696,707434,2022-05-17 23:30
16120,26,Odisha,66694367,34592641,30850922,2022-05-17 23:30
16121,27,Puducherry,1699106,965779,711012,2022-05-17 23:30
16122,28,Punjab,43219503,23749069,18874529,2022-05-17 23:30
16123,29,Rajasthan,105882016,56313830,47770748,2022-05-17 23:30
16124,30,Sikkim,1162565,585502,539559,2022-05-17 23:30
16125,31,Tamil Nadu,109440508,58908848,49520426,2022-05-17 23:30
16126,32,Telangana,63163864,32131157,30287924,2022-05-17 23:30
16127,33,Tripura,5346664,2868626,2375392,2022-05-17 23:30
16128,34,Uttar Pradesh,321529528,173147690,145404507,2022-05-17 23:30
16129,35,Uttarakhand,17790813,8967494,8283149,2022-05-17 23:30
16130,36,West Bengal,139552985,72842264,63930460,2022-05-17 23:30
16131,37,Daman and Diu,600942,318615,275220,2022-05-17 23:30
16132,1,Andaman and Nicobar Islands,703023,341999,338388,2022-05-18 23:30
16133,2,Andhra Pradesh,94814218,44615710,47350743,2022-05-18 23:30
16134,3,Arunachal Pradesh,1699353,907974,759435,2022-05-18 23:30
16135,4,Assam,45131532,24130027,20567340,2022-05-18 23:30
16136,5,Bihar,130941857,70401479,59067929,2022-05-18 23:30
16137,6,Chandigarh,2164747,1174612,945235,2022-05-18 23:30
16138,7,Chhattisgarh,39339090,20636581,18190361,2022-05-18 23:30
16139,8,Dadra and Nagar Haveli,807263,457517,345155,2022-05-18 23:30
16140,9,Delhi,33971066,18019142,14961939,2022-05-18 23:30
16141,10,Goa,2749561,1431041,1272958,2022-05-18 23:30
16142,11,Gujarat,108483841,53938255,51797984,2022-05-18 23:30
16143,12,Haryana,43164176,23475042,19112935,2022-05-18 23:30
16144,13,Himachal Pradesh,13038463,6585294,6153277,2022-05-18 23:30
16145,14,Jammu and Kashmir,22943035,11295493,11239410,2022-05-18 23:30
16146,15,Jharkhand,39954766,23327893,16285996,2022-05-18 23:30
16147,16,Karnataka,107531318,54165610,51376983,2022-05-18 23:30
16148,17,Kerala,54605516,28521592,24407623,2022-05-18 23:30
16149,18,Ladakh,474055,236750,198420,2022-05-18 23:30
16150,19,Lakshadweep,123161,61428,58000,2022-05-18 23:30
16151,20,Madhya Pradesh,118379647,60329566,56937119,2022-05-18 23:30
16152,21,Maharashtra,166163063,90466756,73130475,2022-05-18 23:30
16153,22,Manipur,2878214,1565860,1220038,2022-05-18 23:30
16154,23,Meghalaya,2482412,1406866,1035411,2022-05-18 23:30
16155,24,Mizoram,1611119,871541,695278,2022-05-18 23:30
16156,25,Nagaland,1647614,908067,708998,2022-05-18 23:30
16157,26,Odisha,66753620,34603302,30890928,2022-05-18 23:30
16158,27,Puducherry,1699771,965853,711494,2022-05-18 23:30
16159,28,Punjab,43268072,23756270,18912474,2022-05-18 23:30
16160,29,Rajasthan,105935344,56321271,47810065,2022-05-18 23:30
16161,30,Sikkim,1162913,585537,539788,2022-05-18 23:30
16162,31,Tamil Nadu,109556802,58929585,49611000,2022-05-18 23:30
16163,32,Telangana,63192025,32135439,30306814,2022-05-18 23:30
16164,33,Tripura,5348896,2869015,2376817,2022-05-18 23:30
16165,34,Uttar Pradesh,322031287,173252181,145789068,2022-05-18 23:30
16166,35,Uttarakhand,17806367,8973203,8288715,2022-05-18 23:30
16167,36,West Bengal,139634467,72852410,63986201,2022-05-18 23:30
16168,37,Daman and Diu,601018,318628,275261,2022-05-18 23:30
16169,1,Andaman and Nicobar Islands,703297,342087,338469,2022-05-19 23:30
16170,2,Andhra Pradesh,94887721,44616547,47360764,2022-05-19 23:30
16171,3,Arunachal Pradesh,1700326,908157,760004,2022-05-19 23:30
16172,4,Assam,45159887,24140955,20582309,2022-05-19 23:30
16173,5,Bihar,131086869,70432832,59154345,2022-05-19 23:30
16174,6,Chandigarh,2165420,1174732,945573,2022-05-19 23:30
16175,7,Chhattisgarh,39364053,20639983,18209122,2022-05-19 23:30
16176,8,Dadra and Nagar Haveli,807387,457537,345203,2022-05-19 23:30
16177,9,Delhi,33998394,18022235,14973440,2022-05-19 23:30
16178,10,Goa,2750736,1431183,1273490,2022-05-19 23:30
16179,11,Gujarat,108519869,53940368,51821915,2022-05-19 23:30
16180,12,Haryana,43199697,23484835,19127495,2022-05-19 23:30
16181,13,Himachal Pradesh,13047539,6586543,6158044,2022-05-19 23:30
16182,14,Jammu and Kashmir,22958452,11296991,11251737,2022-05-19 23:30
16183,15,Jharkhand,39972069,23332895,16297157,2022-05-19 23:30
16184,16,Karnataka,107606777,54174051,51430168,2022-05-19 23:30
16185,17,Kerala,54647711,28540663,24422440,2022-05-19 23:30
16186,18,Ladakh,474356,236801,198525,2022-05-19 23:30
16187,19,Lakshadweep,123284,61437,58110,2022-05-19 23:30
16188,20,Madhya Pradesh,118432895,60333140,56972965,2022-05-19 23:30
16189,21,Maharashtra,166224741,90472935,73173348,2022-05-19 23:30
16190,22,Manipur,2880191,1566103,1221376,2022-05-19 23:30
16191,23,Meghalaya,2484433,1407877,1036219,2022-05-19 23:30
16192,24,Mizoram,1614980,872489,697081,2022-05-19 23:30
16193,25,Nagaland,1648902,908253,710016,2022-05-19 23:30
16194,26,Odisha,66813366,34615363,30930224,2022-05-19 23:30
16195,27,Puducherry,1700439,965926,711970,2022-05-19 23:30
16196,28,Punjab,43335427,23771497,18960637,2022-05-19 23:30
16197,29,Rajasthan,105976124,56326975,47839516,2022-05-19 23:30
16198,30,Sikkim,1163395,585583,540098,2022-05-19 23:30
16199,31,Tamil Nadu,109679689,58950201,49708294,2022-05-19 23:30
16200,32,Telangana,63224815,32138883,30331374,2022-05-19 23:30
16201,33,Tripura,5351941,2869437,2378485,2022-05-19 23:30
16202,34,Uttar Pradesh,322598966,173381193,146215110,2022-05-19 23:30
16203,35,Uttarakhand,17825230,8980750,8296046,2022-05-19 23:30
16204,36,West Bengal,139694659,72860220,64025208,2022-05-19 23:30
16205,37,Daman and Diu,601065,318635,275291,2022-05-19 23:30
16206,1,Andaman and Nicobar Islands,703491,342107,338516,2022-05-20 23:30
16207,2,Andhra Pradesh,94961112,44617094,47367869,2022-05-20 23:30
16208,3,Arunachal Pradesh,1701376,908430,760483,2022-05-20 23:30
16209,4,Assam,45189793,24152527,20597525,2022-05-20 23:30
16210,5,Bihar,131214869,70463815,59228013,2022-05-20 23:30
16211,6,Chandigarh,2166123,1174809,945931,2022-05-20 23:30
16212,7,Chhattisgarh,39378837,20642248,18219512,2022-05-20 23:30
16213,8,Dadra and Nagar Haveli,807630,457566,345380,2022-05-20 23:30
16214,9,Delhi,34018576,18025121,14981806,2022-05-20 23:30
16215,10,Goa,2751428,1431350,1273831,2022-05-20 23:30
16216,11,Gujarat,108635900,53942581,51885536,2022-05-20 23:30
16217,12,Haryana,43233869,23493034,19142423,2022-05-20 23:30
16218,13,Himachal Pradesh,13055620,6587481,6162222,2022-05-20 23:30
16219,14,Jammu and Kashmir,22972450,11299372,11261829,2022-05-20 23:30
16220,15,Jharkhand,39990435,23337402,16309429,2022-05-20 23:30
16221,16,Karnataka,107701778,54188554,51492778,2022-05-20 23:30
16222,17,Kerala,54687394,28560688,24435681,2022-05-20 23:30
16223,18,Ladakh,474664,236833,198652,2022-05-20 23:30
16224,19,Lakshadweep,123295,61438,58118,2022-05-20 23:30
16225,20,Madhya Pradesh,118473916,60335897,57000087,2022-05-20 23:30
16226,21,Maharashtra,166281086,90478257,73211608,2022-05-20 23:30
16227,22,Manipur,2882493,1566592,1222481,2022-05-20 23:30
16228,23,Meghalaya,2486406,1408571,1037116,2022-05-20 23:30
16229,24,Mizoram,1618111,873196,698666,2022-05-20 23:30
16230,25,Nagaland,1650261,908583,710902,2022-05-20 23:30
16231,26,Odisha,66868562,34626435,30965069,2022-05-20 23:30
16232,27,Puducherry,1701107,966071,712399,2022-05-20 23:30
16233,28,Punjab,43396619,23782787,19007259,2022-05-20 23:30
16234,29,Rajasthan,106034383,56335310,47880321,2022-05-20 23:30
16235,30,Sikkim,1163668,585601,540263,2022-05-20 23:30
16236,31,Tamil Nadu,109797959,58970186,49801952,2022-05-20 23:30
16237,32,Telangana,63249426,32141294,30349333,2022-05-20 23:30
16238,33,Tripura,5356880,2870351,2380913,2022-05-20 23:30
16239,34,Uttar Pradesh,323136106,173501672,146618790,2022-05-20 23:30
16240,35,Uttarakhand,17842363,8986765,8303804,2022-05-20 23:30
16241,36,West Bengal,139781223,72872147,64082887,2022-05-20 23:30
16242,37,Daman and Diu,601109,318638,275320,2022-05-20 23:30
16243,1,Andaman and Nicobar Islands,703848,342163,338668,2022-05-21 23:30
16244,2,Andhra Pradesh,95010538,44617634,47373068,2022-05-21 23:30
16245,3,Arunachal Pradesh,1701641,908512,760610,2022-05-21 23:30
16246,4,Assam,45208987,24159432,20606939,2022-05-21 23:30
16247,5,Bihar,131366326,70499119,59315713,2022-05-21 23:30
16248,6,Chandigarh,2167260,1174911,946604,2022-05-21 23:30
16249,7,Chhattisgarh,39390046,20643902,18227300,2022-05-21 23:30
16250,8,Dadra and Nagar Haveli,807709,457576,345422,2022-05-21 23:30
16251,9,Delhi,34054361,18028811,14996612,2022-05-21 23:30
16252,10,Goa,2751904,1431418,1274065,2022-05-21 23:30
16253,11,Gujarat,108780192,53945195,51961471,2022-05-21 23:30
16254,12,Haryana,43263377,23498732,19154239,2022-05-21 23:30
16255,13,Himachal Pradesh,13063816,6588474,6166374,2022-05-21 23:30
16256,14,Jammu and Kashmir,22984264,11301714,11269379,2022-05-21 23:30
16257,15,Jharkhand,40007112,23341149,16320801,2022-05-21 23:30
16258,16,Karnataka,107809499,54203090,51556226,2022-05-21 23:30
16259,17,Kerala,54743475,28595865,24452700,2022-05-21 23:30
16260,18,Ladakh,474806,236854,198695,2022-05-21 23:30
16261,19,Lakshadweep,123393,61454,58198,2022-05-21 23:30
16262,20,Madhya Pradesh,118519620,60337925,57025537,2022-05-21 23:30
16263,21,Maharashtra,166337097,90483203,73244853,2022-05-21 23:30
16264,22,Manipur,2883627,1566979,1222976,2022-05-21 23:30
16265,23,Meghalaya,2487032,1408714,1037486,2022-05-21 23:30
16266,24,Mizoram,1618564,873307,698888,2022-05-21 23:30
16267,25,Nagaland,1650557,908675,711031,2022-05-21 23:30
16268,26,Odisha,66918231,34635580,30996296,2022-05-21 23:30
16269,27,Puducherry,1701924,966366,712859,2022-05-21 23:30
16270,28,Punjab,43460730,23794605,19055252,2022-05-21 23:30
16271,29,Rajasthan,106085747,56342551,47916811,2022-05-21 23:30
16272,30,Sikkim,1164043,585661,540450,2022-05-21 23:30
16273,31,Tamil Nadu,109893740,58986838,49875005,2022-05-21 23:30
16274,32,Telangana,63273197,32144185,30364559,2022-05-21 23:30
16275,33,Tripura,5360752,2870974,2382821,2022-05-21 23:30
16276,34,Uttar Pradesh,323586861,173584933,146971716,2022-05-21 23:30
16277,35,Uttarakhand,17859854,8992299,8312292,2022-05-21 23:30
16278,36,West Bengal,139834121,72879119,64115438,2022-05-21 23:30
16279,37,Daman and Diu,601158,318640,275340,2022-05-21 23:30
16280,1,Andaman and Nicobar Islands,704008,342170,338688,2022-05-22 23:30
16281,2,Andhra Pradesh,95028263,44617840,47374784,2022-05-22 23:30
16282,3,Arunachal Pradesh,1701674,908517,760638,2022-05-22 23:30
16283,4,Assam,45210706,24159822,20607695,2022-05-22 23:30
16284,5,Bihar,131409561,70507016,59342825,2022-05-22 23:30
16285,6,Chandigarh,2167716,1174944,946941,2022-05-22 23:30
16286,7,Chhattisgarh,39392967,20644259,18228645,2022-05-22 23:30
16287,8,Dadra and Nagar Haveli,807709,457576,345422,2022-05-22 23:30
16288,9,Delhi,34059268,18029148,14997946,2022-05-22 23:30
16289,10,Goa,2751904,1431418,1274065,2022-05-22 23:30
16290,11,Gujarat,109416583,53965123,52328490,2022-05-22 23:30
16291,12,Haryana,43268618,23499300,19156311,2022-05-22 23:30
16292,13,Himachal Pradesh,13063893,6588498,6166421,2022-05-22 23:30
16293,14,Jammu and Kashmir,22986303,11301785,11270938,2022-05-22 23:30
16294,15,Jharkhand,40012542,23342397,16324450,2022-05-22 23:30
16295,16,Karnataka,107823484,54204308,51563511,2022-05-22 23:30
16296,17,Kerala,54743998,28595887,24452752,2022-05-22 23:30
16297,18,Ladakh,474806,236854,198695,2022-05-22 23:30
16298,19,Lakshadweep,123394,61454,58198,2022-05-22 23:30
16299,20,Madhya Pradesh,118522326,60338083,57026680,2022-05-22 23:30
16300,21,Maharashtra,166346307,90483523,73249602,2022-05-22 23:30
16301,22,Manipur,2883664,1566993,1222997,2022-05-22 23:30
16302,23,Meghalaya,2487042,1408715,1037495,2022-05-22 23:30
16303,24,Mizoram,1618569,873308,698892,2022-05-22 23:30
16304,25,Nagaland,1650662,908698,711111,2022-05-22 23:30
16305,26,Odisha,66941236,34638600,31010834,2022-05-22 23:30
16306,27,Puducherry,1701960,966370,712882,2022-05-22 23:30
16307,28,Punjab,43467113,23795567,19059804,2022-05-22 23:30
16308,29,Rajasthan,106097921,56344164,47924967,2022-05-22 23:30
16309,30,Sikkim,1164043,585661,540450,2022-05-22 23:30
16310,31,Tamil Nadu,109916657,58989195,49894546,2022-05-22 23:30
16311,32,Telangana,63278721,32144770,30368084,2022-05-22 23:30
16312,33,Tripura,5360911,2871007,2382913,2022-05-22 23:30
16313,34,Uttar Pradesh,323746345,173615387,147095206,2022-05-22 23:30
16314,35,Uttarakhand,17862828,8993361,8313660,2022-05-22 23:30
16315,36,West Bengal,139839249,72879371,64116848,2022-05-22 23:30
16316,37,Daman and Diu,601158,318640,275340,2022-05-22 23:30
16317,1,Andaman and Nicobar Islands,704321,342211,338806,2022-05-23 23:30
16318,2,Andhra Pradesh,95103032,44618297,47385101,2022-05-23 23:30
16319,3,Arunachal Pradesh,1702190,908724,760947,2022-05-23 23:30
16320,4,Assam,45226038,24164209,20615557,2022-05-23 23:30
16321,5,Bihar,131548362,70535900,59421187,2022-05-23 23:30
16322,6,Chandigarh,2168572,1175016,947518,2022-05-23 23:30
16323,7,Chhattisgarh,39407655,20646488,18238975,2022-05-23 23:30
16324,8,Dadra and Nagar Haveli,807842,457611,345498,2022-05-23 23:30
16325,9,Delhi,34082972,18031659,15007671,2022-05-23 23:30
16326,10,Goa,2752562,1431478,1274354,2022-05-23 23:30
16327,11,Gujarat,109506058,53967407,52377976,2022-05-23 23:30
16328,12,Haryana,43292610,23502941,19167426,2022-05-23 23:30
16329,13,Himachal Pradesh,13072463,6589270,6170306,2022-05-23 23:30
16330,14,Jammu and Kashmir,22997252,11303020,11278767,2022-05-23 23:30
16331,15,Jharkhand,40027595,23345755,16334741,2022-05-23 23:30
16332,16,Karnataka,107938206,54220537,51639148,2022-05-23 23:30
16333,17,Kerala,54777812,28609353,24464024,2022-05-23 23:30
16334,18,Ladakh,477197,236864,198727,2022-05-23 23:30
16335,19,Lakshadweep,123458,61460,58223,2022-05-23 23:30
16336,20,Madhya Pradesh,118581310,60341353,57063120,2022-05-23 23:30
16337,21,Maharashtra,166403136,90488763,73286387,2022-05-23 23:30
16338,22,Manipur,2885274,1567199,1223861,2022-05-23 23:30
16339,23,Meghalaya,2489097,1409509,1038513,2022-05-23 23:30
16340,24,Mizoram,1619037,873524,699119,2022-05-23 23:30
16341,25,Nagaland,1652648,908995,712606,2022-05-23 23:30
16342,26,Odisha,66991649,34647987,31043002,2022-05-23 23:30
16343,27,Puducherry,1702641,966442,713333,2022-05-23 23:30
16344,28,Punjab,43516899,23802625,19098578,2022-05-23 23:30
16345,29,Rajasthan,106144043,56348943,47958366,2022-05-23 23:30
16346,30,Sikkim,1164522,585720,540632,2022-05-23 23:30
16347,31,Tamil Nadu,109994451,59004124,49953252,2022-05-23 23:30
16348,32,Telangana,63298515,32147109,30381402,2022-05-23 23:30
16349,33,Tripura,5366281,2871672,2385801,2022-05-23 23:30
16350,34,Uttar Pradesh,324145523,173692153,147407133,2022-05-23 23:30
16351,35,Uttarakhand,17875887,8996402,8320773,2022-05-23 23:30
16352,36,West Bengal,139904557,72887292,64157641,2022-05-23 23:30
16353,37,Daman and Diu,601213,318652,275372,2022-05-23 23:30
16354,1,Andaman and Nicobar Islands,704696,342258,338968,2022-05-24 23:30
16355,2,Andhra Pradesh,95181590,44619122,47393101,2022-05-24 23:30
16356,3,Arunachal Pradesh,1702512,908845,761145,2022-05-24 23:30
16357,4,Assam,45251714,24172108,20629982,2022-05-24 23:30
16358,5,Bihar,131666127,70560110,59487552,2022-05-24 23:30
16359,6,Chandigarh,2169380,1175084,947982,2022-05-24 23:30
16360,7,Chhattisgarh,39420336,20648159,18248168,2022-05-24 23:30
16361,8,Dadra and Nagar Haveli,807940,457625,345544,2022-05-24 23:30
16362,9,Delhi,34107732,18034402,15017731,2022-05-24 23:30
16363,10,Goa,2753095,1431583,1274610,2022-05-24 23:30
16364,11,Gujarat,109588990,53969008,52419983,2022-05-24 23:30
16365,12,Haryana,43323040,23509142,19181729,2022-05-24 23:30
16366,13,Himachal Pradesh,13078891,6589884,6173273,2022-05-24 23:30
16367,14,Jammu and Kashmir,23007500,11303840,11286086,2022-05-24 23:30
16368,15,Jharkhand,40041503,23348535,16344555,2022-05-24 23:30
16369,16,Karnataka,108051157,54236798,51711905,2022-05-24 23:30
16370,17,Kerala,54830108,28628670,24481941,2022-05-24 23:30
16371,18,Ladakh,479808,236868,198755,2022-05-24 23:30
16372,19,Lakshadweep,123607,61461,58245,2022-05-24 23:30
16373,20,Madhya Pradesh,118627742,60343700,57094156,2022-05-24 23:30
16374,21,Maharashtra,166459255,90493714,73323646,2022-05-24 23:30
16375,22,Manipur,2886849,1567519,1224624,2022-05-24 23:30
16376,23,Meghalaya,2491375,1410488,1039455,2022-05-24 23:30
16377,24,Mizoram,1620197,873994,699792,2022-05-24 23:30
16378,25,Nagaland,1654125,909483,713511,2022-05-24 23:30
